noise_ID,subset,length,augmented,origin_path
20ja010x_1.8486_40oa0106_-1.8486sp12.wav,tr,123423,True,tr/20ja010x_1.8486_40oa0106_-1.8486sp12.wav
01qa010v_1.3127_20sa0103_-1.3127sp12.wav,tr,123426,True,tr/01qa010v_1.3127_20sa0103_-1.3127sp12.wav
01oa010a_1.1124_01qo031b_-1.1124.wav,tr,123430,False,tr/01oa010a_1.1124_01qo031b_-1.1124.wav
02ba010y_0.87744_204c010l_-0.87744.wav,tr,123433,False,tr/02ba010y_0.87744_204c010l_-0.87744.wav
01ga010f_0.59933_208c0102_-0.59933sp12.wav,tr,123435,True,tr/01ga010f_0.59933_208c0102_-0.59933sp12.wav
01lo030q_2.0276_01vo030q_-2.0276sp12.wav,tr,123436,True,tr/01lo030q_2.0276_01vo030q_-2.0276sp12.wav
013a0108_2.0748_02cc020f_-2.0748sp12.wav,tr,123438,True,tr/013a0108_2.0748_02cc020f_-2.0748sp12.wav
40ja0106_0.49497_012o030n_-0.49497sp12.wav,tr,123438,True,tr/40ja0106_0.49497_012o030n_-0.49497sp12.wav
029c0217_1.529_012a010s_-1.529sp12.wav,tr,123438,True,tr/029c0217_1.529_012a010s_-1.529sp12.wav
407c0218_1.0615_01dc020o_-1.0615sp08.wav,tr,123443,True,tr/407c0218_1.0615_01dc020o_-1.0615sp08.wav
40kc020b_0.44316_408o030t_-0.44316sp12.wav,tr,123443,True,tr/40kc020b_0.44316_408o030t_-0.44316sp12.wav
20lc010d_0.90669_01ga010u_-0.90669sp12.wav,tr,123444,True,tr/20lc010d_0.90669_01ga010u_-0.90669sp12.wav
01aa010n_1.1327_02cc020t_-1.1327sp12.wav,tr,123446,True,tr/01aa010n_1.1327_02cc020t_-1.1327sp12.wav
401a0109_1.3184_40fa0110_-1.3184.wav,tr,123447,False,tr/401a0109_1.3184_40fa0110_-1.3184.wav
01ia0111_1.3216_405c0209_-1.3216sp12.wav,tr,123448,True,tr/01ia0111_1.3216_405c0209_-1.3216sp12.wav
20dc0107_0.96013_01ao0307_-0.96013.wav,tr,123449,False,tr/20dc0107_0.96013_01ao0307_-0.96013.wav
025c020d_1.2957_20hc010h_-1.2957sp12.wav,tr,123455,True,tr/025c020d_1.2957_20hc010h_-1.2957sp12.wav
021a010r_1.4009_40do030p_-1.4009.wav,tr,123460,False,tr/021a010r_1.4009_40do030p_-1.4009.wav
01ta0111_1.3762_209a010l_-1.3762sp12.wav,tr,123463,True,tr/01ta0111_1.3762_209a010l_-1.3762sp12.wav
20vc010j_1.1131_20sa010p_-1.1131sp12.wav,tr,123471,True,tr/20vc010j_1.1131_20sa010p_-1.1131sp12.wav
40co030z_0.4314_40dc020r_-0.4314sp12.wav,tr,123471,True,tr/40co030z_0.4314_40dc020r_-0.4314sp12.wav
20vo0102_2.34_40da010e_-2.34sp12.wav,tr,123474,True,tr/20vo0102_2.34_40da010e_-2.34sp12.wav
409a0114_0.35714_20qc010j_-0.35714.wav,tr,123476,False,tr/409a0114_0.35714_20qc010j_-0.35714.wav
20mo0105_0.32244_20ba010e_-0.32244sp12.wav,tr,123485,True,tr/20mo0105_0.32244_20ba010e_-0.32244sp12.wav
206a010m_1.9538_02ca010h_-1.9538.wav,tr,123486,False,tr/206a010m_1.9538_02ca010h_-1.9538.wav
20aa010i_0.26354_40ko0306_-0.26354sp12.wav,tr,123488,True,tr/20aa010i_0.26354_40ko0306_-0.26354sp12.wav
01ua010p_0.40573_20rc010g_-0.40573.wav,tr,123493,False,tr/01ua010p_0.40573_20rc010g_-0.40573.wav
01qc020r_0.24068_02co030m_-0.24068sp12.wav,tr,123494,True,tr/01qc020r_0.24068_02co030m_-0.24068sp12.wav
016c020m_0.71154_408c020i_-0.71154sp12.wav,tr,123494,True,tr/016c020m_0.71154_408c020i_-0.71154sp12.wav
020c020t_1.5245_20qa010i_-1.5245.wav,tr,123502,False,tr/020c020t_1.5245_20qa010i_-1.5245.wav
408a010l_1.5264_209c010c_-1.5264sp12.wav,tr,123502,True,tr/408a010l_1.5264_209c010c_-1.5264sp12.wav
206a0110_1.046_204a010d_-1.046sp12.wav,tr,123504,True,tr/206a0110_1.046_204a010d_-1.046sp12.wav
027c0218_2.4436_021a010q_-2.4436.wav,tr,123513,False,tr/027c0218_2.4436_021a010q_-2.4436.wav
405c0219_0.76208_20nc010h_-0.76208.wav,tr,123514,False,tr/405c0219_0.76208_20nc010h_-0.76208.wav
40ga010c_0.029658_01za010m_-0.029658sp08.wav,tr,123515,True,tr/40ga010c_0.029658_01za010m_-0.029658sp08.wav
01vc020s_1.1667_01qc021e_-1.1667sp12.wav,tr,123516,True,tr/01vc020s_1.1667_01qc021e_-1.1667sp12.wav
028c0204_2.0683_405a010y_-2.0683.wav,tr,123521,False,tr/028c0204_2.0683_405a010y_-2.0683.wav
40ho0314_1.5414_02eo031c_-1.5414sp12.wav,tr,123524,True,tr/40ho0314_1.5414_02eo031c_-1.5414sp12.wav
01ta0108_1.2807_20cc010d_-1.2807.wav,tr,123526,False,tr/01ta0108_1.2807_20cc010d_-1.2807.wav
40ao030m_2.0437_40ic021a_-2.0437sp12.wav,tr,123528,True,tr/40ao030m_2.0437_40ic021a_-2.0437sp12.wav
021o030t_1.9002_018a0114_-1.9002sp08.wav,tr,123533,True,tr/021o030t_1.9002_018a0114_-1.9002sp08.wav
01ro0319_1.3998_20gc010i_-1.3998.wav,tr,123534,False,tr/01ro0319_1.3998_20gc010i_-1.3998.wav
02ea010j_0.60205_404a010x_-0.60205sp12.wav,tr,123536,True,tr/02ea010j_0.60205_404a010x_-0.60205sp12.wav
024a010g_1.821_018o0309_-1.821.wav,tr,123536,False,tr/024a010g_1.821_018o0309_-1.821.wav
20ic0105_1.622_029c0207_-1.622sp12.wav,tr,123540,True,tr/20ic0105_1.622_029c0207_-1.622sp12.wav
40da010t_1.8661_40aa0114_-1.8661.wav,tr,123543,False,tr/40da010t_1.8661_40aa0114_-1.8661.wav
20pa0110_2.3553_40fa010m_-2.3553sp08.wav,tr,123544,True,tr/20pa0110_2.3553_40fa010m_-2.3553sp08.wav
01ja010k_1.8129_40ic020z_-1.8129sp12.wav,tr,123545,True,tr/01ja010k_1.8129_40ic020z_-1.8129sp12.wav
205c010i_0.90102_01wc020i_-0.90102sp12.wav,tr,123547,True,tr/205c010i_0.90102_01wc020i_-0.90102sp12.wav
207a010o_2.187_01so030v_-2.187sp08.wav,tr,123550,True,tr/207a010o_2.187_01so030v_-2.187sp08.wav
020o0318_1.1814_407a0103_-1.1814sp12.wav,tr,123552,True,tr/020o0318_1.1814_407a0103_-1.1814sp12.wav
20oo0102_0.72692_01cc0206_-0.72692sp12.wav,tr,123553,True,tr/20oo0102_0.72692_01cc0206_-0.72692sp12.wav
027a010n_0.61247_40dc020y_-0.61247sp12.wav,tr,123555,True,tr/027a010n_0.61247_40dc020y_-0.61247sp12.wav
01ec0219_2.2316_01ko030e_-2.2316sp12.wav,tr,123557,True,tr/01ec0219_2.2316_01ko030e_-2.2316sp12.wav
01nc020o_1.6784_02ac020r_-1.6784sp12.wav,tr,123557,True,tr/01nc020o_1.6784_02ac020r_-1.6784sp12.wav
20so010c_0.58368_204a010l_-0.58368.wav,tr,123560,False,tr/20so010c_0.58368_204a010l_-0.58368.wav
20sa010l_0.65064_028a010d_-0.65064.wav,tr,123561,False,tr/20sa010l_0.65064_028a010d_-0.65064.wav
015o0317_0.93164_02da010h_-0.93164sp12.wav,tr,123562,True,tr/015o0317_0.93164_02da010h_-0.93164sp12.wav
40fa010x_0.80588_20ca010c_-0.80588.wav,tr,123563,False,tr/40fa010x_0.80588_20ca010c_-0.80588.wav
40ic020p_0.76713_20qa010h_-0.76713sp12.wav,tr,123569,True,tr/40ic020p_0.76713_20qa010h_-0.76713sp12.wav
40ia010x_0.36484_40ba0103_-0.36484sp12.wav,tr,123576,True,tr/40ia010x_0.36484_40ba0103_-0.36484sp12.wav
40da010o_0.57564_20sa010i_-0.57564sp12.wav,tr,123577,True,tr/40da010o_0.57564_20sa010i_-0.57564sp12.wav
013o030c_2.0158_01sc0211_-2.0158sp12.wav,tr,123577,True,tr/013o030c_2.0158_01sc0211_-2.0158sp12.wav
406a0106_0.69792_027a010j_-0.69792.wav,tr,123579,False,tr/406a0106_0.69792_027a010j_-0.69792.wav
024a010k_0.49576_20ta010r_-0.49576sp08.wav,tr,123580,True,tr/024a010k_0.49576_20ta010r_-0.49576sp08.wav
02da0110_0.67675_40oo030k_-0.67675sp12.wav,tr,123583,True,tr/02da0110_0.67675_40oo030k_-0.67675sp12.wav
20na010l_0.45119_01eo0311_-0.45119sp12.wav,tr,123583,True,tr/20na010l_0.45119_01eo0311_-0.45119sp12.wav
01xa0111_2.2096_406c020s_-2.2096sp08.wav,tr,123584,True,tr/01xa0111_2.2096_406c020s_-2.2096sp08.wav
01da0113_0.3468_01sc0219_-0.3468.wav,tr,123585,False,tr/01da0113_0.3468_01sc0219_-0.3468.wav
40fc020e_0.99782_01ga0114_-0.99782.wav,tr,123586,False,tr/40fc020e_0.99782_01ga0114_-0.99782.wav
40na010a_1.5302_20ma010s_-1.5302sp08.wav,tr,123589,True,tr/40na010a_1.5302_20ma010s_-1.5302sp08.wav
20mo010f_0.94219_405a010t_-0.94219sp12.wav,tr,123593,True,tr/20mo010f_0.94219_405a010t_-0.94219sp12.wav
20oc010n_0.65057_01na010y_-0.65057.wav,tr,123593,False,tr/20oc010n_0.65057_01na010y_-0.65057.wav
40ec0217_0.49826_40ca010b_-0.49826.wav,tr,123599,False,tr/40ec0217_0.49826_40ca010b_-0.49826.wav
01ka0110_1.8519_40ac020l_-1.8519sp12.wav,tr,123600,True,tr/01ka0110_1.8519_40ac020l_-1.8519sp12.wav
20oo0105_2.0113_406c020a_-2.0113.wav,tr,123606,False,tr/20oo0105_2.0113_406c020a_-2.0113.wav
02ao030x_1.0678_40io030m_-1.0678sp12.wav,tr,123607,True,tr/02ao030x_1.0678_40io030m_-1.0678sp12.wav
02ba010h_2.2235_20ea0111_-2.2235.wav,tr,123608,False,tr/02ba010h_2.2235_20ea0111_-2.2235.wav
027c020l_1.4906_014a010c_-1.4906sp08.wav,tr,123608,True,tr/027c020l_1.4906_014a010c_-1.4906sp08.wav
01ec020u_2.4783_017o031d_-2.4783.wav,tr,123609,False,tr/01ec020u_2.4783_017o031d_-2.4783.wav
021o031d_1.727_01ga0113_-1.727sp12.wav,tr,123611,True,tr/021o031d_1.727_01ga0113_-1.727sp12.wav
01eo0313_1.6598_40io030b_-1.6598sp12.wav,tr,123612,True,tr/01eo0313_1.6598_40io030b_-1.6598sp12.wav
40ca010y_1.5325_20gc0103_-1.5325.wav,tr,123613,False,tr/40ca010y_1.5325_20gc0103_-1.5325.wav
20sa010e_1.2824_01uc020c_-1.2824sp08.wav,tr,123614,True,tr/20sa010e_1.2824_01uc020c_-1.2824sp08.wav
02eo030a_1.396_20qo0102_-1.396sp12.wav,tr,123614,True,tr/02eo030a_1.396_20qo0102_-1.396sp12.wav
207o010n_1.3515_406o031d_-1.3515sp12.wav,tr,123615,True,tr/207o010n_1.3515_406o031d_-1.3515sp12.wav
021c020g_1.5227_011o030f_-1.5227sp12.wav,tr,123615,True,tr/021c020g_1.5227_011o030f_-1.5227sp12.wav
01qo0302_0.22999_029a010m_-0.22999.wav,tr,123615,False,tr/01qo0302_0.22999_029a010m_-0.22999.wav
20ta010w_0.019858_02ca0104_-0.019858.wav,tr,123617,False,tr/20ta010w_0.019858_02ca0104_-0.019858.wav
206c010d_0.049575_40bo0305_-0.049575.wav,tr,123618,False,tr/206c010d_0.049575_40bo0305_-0.049575.wav
01ua0102_0.89199_01ja010e_-0.89199sp12.wav,tr,123619,True,tr/01ua0102_0.89199_01ja010e_-0.89199sp12.wav
022c020c_0.79129_207a010y_-0.79129sp12.wav,tr,123620,True,tr/022c020c_0.79129_207a010y_-0.79129sp12.wav
026a0114_0.15385_40bc020o_-0.15385sp12.wav,tr,123621,True,tr/026a0114_0.15385_40bc020o_-0.15385sp12.wav
40ao0316_1.9208_021c020g_-1.9208.wav,tr,123621,False,tr/40ao0316_1.9208_021c020g_-1.9208.wav
20ia0111_1.0037_023o030k_-1.0037.wav,tr,123627,False,tr/20ia0111_1.0037_023o030k_-1.0037.wav
40ha010j_0.63249_40ko0315_-0.63249sp12.wav,tr,123628,True,tr/40ha010j_0.63249_40ko0315_-0.63249sp12.wav
40ga0103_1.7841_02ea0111_-1.7841sp12.wav,tr,123630,True,tr/40ga0103_1.7841_02ea0111_-1.7841sp12.wav
01xa010h_0.15048_20hc010h_-0.15048sp12.wav,tr,123633,True,tr/01xa010h_0.15048_20hc010h_-0.15048sp12.wav
015o030g_0.15153_020c020i_-0.15153.wav,tr,123633,False,tr/015o030g_0.15153_020c020i_-0.15153.wav
204a010n_0.60067_206a0101_-0.60067.wav,tr,123640,False,tr/204a010n_0.60067_206a0101_-0.60067.wav
40na010y_1.093_026o030p_-1.093sp12.wav,tr,123646,True,tr/40na010y_1.093_026o030p_-1.093sp12.wav
40ec020g_1.9171_20ho010m_-1.9171.wav,tr,123650,False,tr/40ec020g_1.9171_20ho010m_-1.9171.wav
020o0302_0.25302_404a010t_-0.25302.wav,tr,123651,False,tr/020o0302_0.25302_404a010t_-0.25302.wav
01ja010z_1.7031_40oa010y_-1.7031.wav,tr,123652,False,tr/01ja010z_1.7031_40oa010y_-1.7031.wav
02co0304_2.1383_015o0304_-2.1383sp12.wav,tr,123658,True,tr/02co0304_2.1383_015o0304_-2.1383sp12.wav
40no030g_0.45111_01eo030h_-0.45111.wav,tr,123664,False,tr/40no030g_0.45111_01eo030h_-0.45111.wav
403o0303_0.85937_019c020e_-0.85937.wav,tr,123670,False,tr/403o0303_0.85937_019c020e_-0.85937.wav
01fc021f_0.12643_01zo0311_-0.12643sp12.wav,tr,123671,True,tr/01fc021f_0.12643_01zo0311_-0.12643sp12.wav
01za010b_0.57745_409o030q_-0.57745.wav,tr,123674,False,tr/01za010b_0.57745_409o030q_-0.57745.wav
40oa0114_0.45101_027a010v_-0.45101.wav,tr,123675,False,tr/40oa0114_0.45101_027a010v_-0.45101.wav
40oo030o_0.013979_011o030x_-0.013979sp12.wav,tr,123683,True,tr/40oo030o_0.013979_011o030x_-0.013979sp12.wav
20dc010a_2.1316_401a010s_-2.1316sp12.wav,tr,123683,True,tr/20dc010a_2.1316_401a010s_-2.1316sp12.wav
409c020l_0.60667_20sa0103_-0.60667sp12.wav,tr,123687,True,tr/409c020l_0.60667_20sa0103_-0.60667sp12.wav
01cc020b_1.0447_026c020v_-1.0447sp12.wav,tr,123689,True,tr/01cc020b_1.0447_026c020v_-1.0447sp12.wav
20ja0113_0.07607_01vo030q_-0.07607.wav,tr,123689,False,tr/20ja0113_0.07607_01vo030q_-0.07607.wav
207c0103_1.8761_017c0206_-1.8761.wav,tr,123690,False,tr/207c0103_1.8761_017c0206_-1.8761.wav
20ia0106_2.1888_406c020s_-2.1888.wav,tr,123691,False,tr/20ia0106_2.1888_406c020s_-2.1888.wav
01uo030d_0.97465_20ga0103_-0.97465sp08.wav,tr,123694,True,tr/01uo030d_0.97465_20ga0103_-0.97465sp08.wav
01ya0108_1.6863_02ea010j_-1.6863.wav,tr,123698,False,tr/01ya0108_1.6863_02ea010j_-1.6863.wav
208a0113_0.85479_023o030f_-0.85479sp12.wav,tr,123698,True,tr/208a0113_0.85479_023o030f_-0.85479sp12.wav
028a0109_2.4885_014a010l_-2.4885sp08.wav,tr,123700,True,tr/028a0109_2.4885_014a010l_-2.4885sp08.wav
026c020n_0.20132_204c0102_-0.20132.wav,tr,123700,False,tr/026c020n_0.20132_204c0102_-0.20132.wav
01rc020r_0.10066_20fc010m_-0.10066sp12.wav,tr,123701,True,tr/01rc020r_0.10066_20fc010m_-0.10066sp12.wav
403o030y_1.2645_40fc020r_-1.2645.wav,tr,123703,False,tr/403o030y_1.2645_40fc020r_-1.2645.wav
01aa010x_1.0026_20ha0101_-1.0026sp12.wav,tr,123704,True,tr/01aa010x_1.0026_20ha0101_-1.0026sp12.wav
40fc0202_0.31929_01ca010l_-0.31929.wav,tr,123706,False,tr/40fc0202_0.31929_01ca010l_-0.31929.wav
20uo010g_0.029677_015o0317_-0.029677sp12.wav,tr,123708,True,tr/20uo010g_0.029677_015o0317_-0.029677sp12.wav
01pc020b_0.65263_01uc0217_-0.65263sp12.wav,tr,123710,True,tr/01pc020b_0.65263_01uc0217_-0.65263sp12.wav
023c020l_1.6407_404a0107_-1.6407sp08.wav,tr,123711,True,tr/023c020l_1.6407_404a0107_-1.6407sp08.wav
02do030z_0.055313_408c021f_-0.055313sp12.wav,tr,123716,True,tr/02do030z_0.055313_408c021f_-0.055313sp12.wav
01sc0217_0.67506_029o030s_-0.67506sp12.wav,tr,123718,True,tr/01sc0217_0.67506_029o030s_-0.67506sp12.wav
20gc0109_1.8576_01oo0314_-1.8576.wav,tr,123720,False,tr/20gc0109_1.8576_01oo0314_-1.8576.wav
027a010m_1.4397_40go030c_-1.4397sp12.wav,tr,123720,True,tr/027a010m_1.4397_40go030c_-1.4397sp12.wav
014c021b_1.4045_40ka010k_-1.4045sp12.wav,tr,123722,True,tr/014c021b_1.4045_40ka010k_-1.4045sp12.wav
026o030o_0.84032_01vc0210_-0.84032.wav,tr,123724,False,tr/026o030o_0.84032_01vc0210_-0.84032.wav
01za010k_0.27682_406a0111_-0.27682sp12.wav,tr,123728,True,tr/01za010k_0.27682_406a0111_-0.27682sp12.wav
01so031b_0.057799_20va010v_-0.057799sp12.wav,tr,123728,True,tr/01so031b_0.057799_20va010v_-0.057799sp12.wav
029c020z_2.2974_407c021c_-2.2974sp12.wav,tr,123732,True,tr/029c020z_2.2974_407c021c_-2.2974sp12.wav
20jc010g_1.9072_019c020s_-1.9072sp12.wav,tr,123733,True,tr/20jc010g_1.9072_019c020s_-1.9072sp12.wav
01co030l_0.48807_023o030g_-0.48807sp12.wav,tr,123736,True,tr/01co030l_0.48807_023o030g_-0.48807sp12.wav
012a010n_0.98273_01ma010l_-0.98273.wav,tr,123736,False,tr/012a010n_0.98273_01ma010l_-0.98273.wav
012c0203_0.6837_40hc0207_-0.6837.wav,tr,123737,False,tr/012c0203_0.6837_40hc0207_-0.6837.wav
01va010v_2.3583_20ic010e_-2.3583sp12.wav,tr,123738,True,tr/01va010v_2.3583_20ic010e_-2.3583sp12.wav
01ta010k_1.1867_20ua0102_-1.1867.wav,tr,123741,False,tr/01ta010k_1.1867_20ua0102_-1.1867.wav
02da010z_2.4641_408a010u_-2.4641sp12.wav,tr,123743,True,tr/02da010z_2.4641_408a010u_-2.4641sp12.wav
20ao0103_2.2674_019a0104_-2.2674.wav,tr,123746,False,tr/20ao0103_2.2674_019a0104_-2.2674.wav
020a0110_1.9825_01lo030q_-1.9825sp12.wav,tr,123749,True,tr/020a0110_1.9825_01lo030q_-1.9825sp12.wav
20ca010d_1.6878_029c0201_-1.6878.wav,tr,123752,False,tr/20ca010d_1.6878_029c0201_-1.6878.wav
023c021e_1.933_20bo010e_-1.933.wav,tr,123752,False,tr/023c021e_1.933_20bo010e_-1.933.wav
016c020x_0.70743_02do0304_-0.70743.wav,tr,123759,False,tr/016c020x_0.70743_02do0304_-0.70743.wav
206a010k_2.2366_013a010b_-2.2366.wav,tr,123761,False,tr/206a010k_2.2366_013a010b_-2.2366.wav
20ja010t_0.059915_20ka0114_-0.059915sp12.wav,tr,123763,True,tr/20ja010t_0.059915_20ka0114_-0.059915sp12.wav
01so0319_1.6308_01jc020s_-1.6308sp12.wav,tr,123763,True,tr/01so0319_1.6308_01jc020s_-1.6308sp12.wav
20ba010y_0.22694_207o010e_-0.22694.wav,tr,123764,False,tr/20ba010y_0.22694_207o010e_-0.22694.wav
40lo0318_1.7545_20ra010z_-1.7545.wav,tr,123768,False,tr/40lo0318_1.7545_20ra010z_-1.7545.wav
015a010i_1.1462_405o0312_-1.1462sp12.wav,tr,123770,True,tr/015a010i_1.1462_405o0312_-1.1462sp12.wav
40ia010d_2.2773_028c0205_-2.2773sp12.wav,tr,123774,True,tr/40ia010d_2.2773_028c0205_-2.2773sp12.wav
40bo030y_0.87179_01cc020c_-0.87179sp12.wav,tr,123778,True,tr/40bo030y_0.87179_01cc020c_-0.87179sp12.wav
20oa0104_1.0341_015c020b_-1.0341sp12.wav,tr,123778,True,tr/20oa0104_1.0341_015c020b_-1.0341sp12.wav
016a010g_0.54615_01za0110_-0.54615.wav,tr,123778,False,tr/016a010g_0.54615_01za0110_-0.54615.wav
02co030q_2.4569_20po0103_-2.4569sp12.wav,tr,123785,True,tr/02co030q_2.4569_20po0103_-2.4569sp12.wav
01da010h_2.0987_01za0111_-2.0987.wav,tr,123785,False,tr/01da010h_2.0987_01za0111_-2.0987.wav
020c020u_0.28172_40bc020t_-0.28172sp12.wav,tr,123785,True,tr/020c020u_0.28172_40bc020t_-0.28172sp12.wav
407o0312_0.41418_20so010c_-0.41418.wav,tr,123788,False,tr/407o0312_0.41418_20so010c_-0.41418.wav
40jc020n_2.4824_409c021f_-2.4824sp12.wav,tr,123788,True,tr/40jc020n_2.4824_409c021f_-2.4824sp12.wav
02bo0317_1.7168_01qa010k_-1.7168.wav,tr,123790,False,tr/02bo0317_1.7168_01qa010k_-1.7168.wav
02ao0302_1.7256_01fo030s_-1.7256sp12.wav,tr,123798,True,tr/02ao0302_1.7256_01fo030s_-1.7256sp12.wav
40no030d_2.4494_40ba010i_-2.4494sp12.wav,tr,123798,True,tr/40no030d_2.4494_40ba010i_-2.4494sp12.wav
20ea010i_0.17847_01ro0319_-0.17847.wav,tr,123799,False,tr/20ea010i_0.17847_01ro0319_-0.17847.wav
20ka0105_2.2009_02da0103_-2.2009sp12.wav,tr,123800,True,tr/20ka0105_2.2009_02da0103_-2.2009sp12.wav
407o030y_1.4375_20ba010p_-1.4375.wav,tr,123802,False,tr/407o030y_1.4375_20ba010p_-1.4375.wav
408c0210_2.0038_01ro0305_-2.0038.wav,tr,123802,False,tr/408c0210_2.0038_01ro0305_-2.0038.wav
40la0114_2.4785_024o030a_-2.4785sp12.wav,tr,123803,True,tr/40la0114_2.4785_024o030a_-2.4785sp12.wav
01ec020d_1.8924_204a010y_-1.8924sp08.wav,tr,123808,True,tr/01ec020d_1.8924_204a010y_-1.8924sp08.wav
20qa010h_0.51282_02bo030l_-0.51282sp12.wav,tr,123808,True,tr/20qa010h_0.51282_02bo030l_-0.51282sp12.wav
019a0110_0.63971_20da010j_-0.63971.wav,tr,123810,False,tr/019a0110_0.63971_20da010j_-0.63971.wav
016c020q_1.8136_01aa010n_-1.8136.wav,tr,123811,False,tr/016c020q_1.8136_01aa010n_-1.8136.wav
40ma010p_0.94551_40ga0108_-0.94551.wav,tr,123812,False,tr/40ma010p_0.94551_40ga0108_-0.94551.wav
20fa010a_2.1152_405c0208_-2.1152sp12.wav,tr,123813,True,tr/20fa010a_2.1152_405c0208_-2.1152sp12.wav
40mo0314_1.761_20ba0105_-1.761sp08.wav,tr,123816,True,tr/40mo0314_1.761_20ba0105_-1.761sp08.wav
20qa010h_1.4055_013o030u_-1.4055sp12.wav,tr,123818,True,tr/20qa010h_1.4055_013o030u_-1.4055sp12.wav
20jc010p_1.1769_40ea010u_-1.1769.wav,tr,123818,False,tr/20jc010p_1.1769_40ea010u_-1.1769.wav
01ca0104_0.68595_20qa010f_-0.68595sp12.wav,tr,123820,True,tr/01ca0104_0.68595_20qa010f_-0.68595sp12.wav
022c0210_1.3821_409o0313_-1.3821.wav,tr,123820,False,tr/022c0210_1.3821_409o0313_-1.3821.wav
02ea010q_0.64955_407a010x_-0.64955sp12.wav,tr,123826,True,tr/02ea010q_0.64955_407a010x_-0.64955sp12.wav
01jc0217_0.011141_026o0311_-0.011141sp12.wav,tr,123828,True,tr/01jc0217_0.011141_026o0311_-0.011141sp12.wav
01yo0307_0.01904_01mo0311_-0.01904.wav,tr,123831,False,tr/01yo0307_0.01904_01mo0311_-0.01904.wav
20go010q_2.1743_022c020f_-2.1743.wav,tr,123832,False,tr/20go010q_2.1743_022c020f_-2.1743.wav
01pa0101_1.6115_40kc0202_-1.6115.wav,tr,123833,False,tr/01pa0101_1.6115_40kc0202_-1.6115.wav
20qc0103_1.4419_20fc010o_-1.4419sp12.wav,tr,123838,True,tr/20qc0103_1.4419_20fc010o_-1.4419sp12.wav
013o0307_1.0523_01ic0213_-1.0523sp08.wav,tr,123839,True,tr/013o0307_1.0523_01ic0213_-1.0523sp08.wav
026c020b_2.1153_20ga010q_-2.1153sp12.wav,tr,123842,True,tr/026c020b_2.1153_20ga010q_-2.1153sp12.wav
208a0107_0.41471_20pc0102_-0.41471.wav,tr,123843,False,tr/208a0107_0.41471_20pc0102_-0.41471.wav
40ja010h_1.1711_021c0211_-1.1711sp12.wav,tr,123847,True,tr/40ja010h_1.1711_021c0211_-1.1711sp12.wav
025c0207_0.97535_01ea0106_-0.97535sp08.wav,tr,123849,True,tr/025c0207_0.97535_01ea0106_-0.97535sp08.wav
014o030b_0.47809_20lo0101_-0.47809sp12.wav,tr,123851,True,tr/014o030b_0.47809_20lo0101_-0.47809sp12.wav
027a0109_0.14296_02cc0207_-0.14296sp12.wav,tr,123852,True,tr/027a0109_0.14296_02cc0207_-0.14296sp12.wav
017o030r_1.6447_20da010h_-1.6447.wav,tr,123860,False,tr/017o030r_1.6447_20da010h_-1.6447.wav
209a0110_2.2772_408c021g_-2.2772sp08.wav,tr,123861,True,tr/209a0110_2.2772_408c021g_-2.2772sp08.wav
20vc0107_1.5139_01ko0309_-1.5139sp12.wav,tr,123862,True,tr/20vc0107_1.5139_01ko0309_-1.5139sp12.wav
01wo0318_0.40611_01ka0104_-0.40611sp12.wav,tr,123864,True,tr/01wo0318_0.40611_01ka0104_-0.40611sp12.wav
401o0306_1.2458_403a010z_-1.2458.wav,tr,123869,False,tr/401o0306_1.2458_403a010z_-1.2458.wav
40eo030n_1.6348_02ec0206_-1.6348.wav,tr,123871,False,tr/40eo030n_1.6348_02ec0206_-1.6348.wav
20aa010v_2.0309_028a010o_-2.0309.wav,tr,123872,False,tr/20aa010v_2.0309_028a010o_-2.0309.wav
40lc020r_0.29647_206a010s_-0.29647.wav,tr,123873,False,tr/40lc020r_0.29647_206a010s_-0.29647.wav
01ua0114_0.1935_20pa0105_-0.1935.wav,tr,123875,False,tr/01ua0114_0.1935_20pa0105_-0.1935.wav
012o030z_0.94807_405c020d_-0.94807sp12.wav,tr,123879,True,tr/012o030z_0.94807_405c020d_-0.94807sp12.wav
40ha010d_1.7441_20jc010n_-1.7441sp12.wav,tr,123879,True,tr/40ha010d_1.7441_20jc010n_-1.7441sp12.wav
20qo010p_1.8751_208c010l_-1.8751sp12.wav,tr,123883,True,tr/20qo010p_1.8751_208c010l_-1.8751sp12.wav
207a010m_0.64073_01aa010f_-0.64073sp12.wav,tr,123888,True,tr/207a010m_0.64073_01aa010f_-0.64073sp12.wav
021c0210_0.65141_409o0309_-0.65141sp08.wav,tr,123896,True,tr/021c0210_0.65141_409o0309_-0.65141sp08.wav
01yo0301_1.5449_01na010d_-1.5449.wav,tr,123898,False,tr/01yo0301_1.5449_01na010d_-1.5449.wav
40dc021c_2.3925_40ko030d_-2.3925sp12.wav,tr,123900,True,tr/40dc021c_2.3925_40ko030d_-2.3925sp12.wav
01do030f_0.024987_027c021e_-0.024987sp08.wav,tr,123900,True,tr/01do030f_0.024987_027c021e_-0.024987sp08.wav
40kc0204_1.2255_40ic0209_-1.2255sp12.wav,tr,123903,True,tr/40kc0204_1.2255_40ic0209_-1.2255sp12.wav
01ca0112_1.9354_40nc020q_-1.9354sp12.wav,tr,123903,True,tr/01ca0112_1.9354_40nc020q_-1.9354sp12.wav
